Category,Search keyword,merged_text,cleaned_text,text_translated,topic_id,topic_label
社會弱勢領域,社會弱勢,"#深度挖掘 #真实事件 #校园霸凌 #儿童受害 #脑震荡 #弱势保护 #拒追求遭报复 #社会关注 #教育问题 #制度漏洞 #家长心声 #请停止霸凌纪实/调查向#纪实讲述 #调查 
深度挖掘#真实事件#校园霸凌#儿童受害#脑震荡#弱势保护#拒追求遭报复#社会关注#教育问题#制度漏洞#家长心声#请停止霸凌# ...",深度挖掘 真实事件 校园霸凌 儿童受害 脑震荡 弱势保护 拒追求遭报复 社会关注 教育问题 制度漏洞 家长心声 请停止霸凌纪实 调查向 纪实讲述 调查 深度挖掘 真实事件 校园霸凌 儿童受害 脑震荡 弱势保护 拒追求遭报复 社会关注 教育问题 制度漏洞 家长心声 请停止霸凌,深度挖掘 真實事件 校園霸凌 兒童受害 腦震盪 弱勢保護 拒追求遭報復 社會關注 教育問題 制度漏洞 家長心聲 請停止霸凌紀實 調查向 紀實講述 調查 深度挖掘 真實事件 校園霸凌 兒童受害 腦震盪 弱勢保護 拒追求遭報復 社會關注 教育問題 制度漏洞 家長心聲 請停止霸凌,28,28_跪_孩童_罰_彰化
社會弱勢領域,社會弱勢,"公益 表揚|新北表揚宗教團體 慈法禪寺獲公益慈善與社會教化雙殊榮 
新北表揚宗教團體慈法禪寺獲公益慈善與社會教化雙殊榮新北市政府近日舉辦「2025新北市績優宗教團體表揚大會」，由新北市長 ...",公益 表揚 新北表揚宗教團體 慈法禪寺獲公益慈善與社會教化雙殊榮 新北表揚宗教團體慈法禪寺獲公益慈善與社會教化雙殊榮新北市政府近日舉辦 2025新北市績優宗教團體表揚大會 由新北市長,公益 表揚 新北表揚宗教團體 慈法禪寺獲公益慈善與社會教化雙殊榮 新北表揚宗教團體慈法禪寺獲公益慈善與社會教化雙殊榮新北市政府近日舉辦 2025新北市績優宗教團體表揚大會 由新北市長,0,0_臺_扶_弱勢_南
社會弱勢領域,社會弱勢,"暑期營養午餐弱勢學童與資助者共餐同歡（2025年8月5日） 
暑期營養午餐弱勢學童與資助者共餐同歡〔 記者林清雲/台南報導〕市議員林美燕推動的南區和安平區弱勢學童寒暑假免費營養午餐 ...",暑期營養午餐弱勢學童與資助者共餐同歡 2025年8月5日 暑期營養午餐弱勢學童與資助者共餐同歡 記者林清雲 台南報導 市議員林美燕推動的南區和安平區弱勢學童寒暑假免費營養午餐,暑期營養午餐弱勢學童與資助者共餐同歡 2025年8月5日 暑期營養午餐弱勢學童與資助者共餐同歡 記者林清雲 臺南報導 市議員林美燕推動的南區和安平區弱勢學童寒暑假免費營養午餐,27,27_展望_灣_助人_資助
社會弱勢領域,社會弱勢,20250828 04 噶舉蓮花菩提苑捐普渡物資給吉安300弱勢戶,20250828 04 噶舉蓮花菩提苑捐普渡物資給吉安300弱勢戶,20250828 04 噶舉蓮花菩提苑捐普渡物資給吉安300弱勢戶,0,0_臺_扶_弱勢_南
社會弱勢領域,社會弱勢,"2024市政總質詢|擴大關懷獨居長輩，加強心理健康支持服務#第四屆第四次定期大會 
會期：高雄市議會第四屆第四次定期大會 質詢時間：2024/11/28 質詢主題：擴大關懷獨居長輩，加強心理健康支持服務 根據內政部 ...",2024市政總質詢 擴大關懷獨居長輩 加強心理健康支持服務 第四屆第四次定期大會 會期 高雄市議會第四屆第四次定期大會 質詢時間 2024 11 28 質詢主題 擴大關懷獨居長輩 加強心理健康支持服務 根據內政部,2024市政總質詢 擴大關懷獨居長輩 加強心理健康支持服務 第四屆第四次定期大會 會期 高雄市議會第四屆第四次定期大會 質詢時間 2024 11 28 質詢主題 擴大關懷獨居長輩 加強心理健康支持服務 根據內政部,29,29_2024_第四_輩_大會
社會弱勢領域,社會弱勢,"做 善|全球首創！ 酷澎幣做慈善助力關懷桃園婦幼 
做善|全球首創！ 酷澎幣做慈善助力關懷桃園婦幼桃園市府與Coupang酷澎攜手合作首創用酷澎幣做慈善[中嘉新聞/北健/桃園報導] ...",做 善 全球首創 酷澎幣做慈善助力關懷桃園婦幼 做善 全球首創 酷澎幣做慈善助力關懷桃園婦幼桃園市府與Coupang酷澎攜手合作首創用酷澎幣做慈善 中嘉新聞 北健 桃園報導,做 善 全球首創 酷澎幣做慈善助力關懷桃園婦幼 做善 全球首創 酷澎幣做慈善助力關懷桃園婦幼桃園市府與Coupang酷澎攜手合作首創用酷澎幣做慈善 中嘉新聞 北健 桃園報導,0,0_臺_扶_弱勢_南
社會弱勢領域,社會弱勢,"行政院內閣改組 卓揆今日𤆬新成員公開出面 | 公視台語台 | 20250828 
大罷免結束行政院內閣改組，院長卓榮泰公布「AI行動內閣2.0」。總統賴清德表示，這改內閣改組有用少年人，也重視專業佮經驗， ...",行政院內閣改組 卓揆今日𤆬新成員公開出面 公視台語台 20250828 大罷免結束行政院內閣改組 院長卓榮泰公布 AI行動內閣2 0 總統賴清德表示 這改內閣改組有用少年人 也重視專業佮經驗,行政院內閣改組 卓揆今日 新成員公開出面 公視臺語臺 20250828 大罷免結束行政院內閣改組 院長卓榮泰公佈 AI行動內閣2 0 總統賴清德表示 這改內閣改組有用少年人 也重視專業佮經驗,9,9_內閣_0_改組_行政院
社會弱勢領域,社會弱勢,"內閣改組》賴清德：秉持3原則、盼達成4優先目標 
新內閣#內閣改組#賴清德#黨團#改選內閣改組》賴清德：秉持3原則、盼達成4優先 ...",內閣改組 賴清德 秉持3原則 盼達成4優先目標 新內閣 內閣改組 賴清德 黨團 改選內閣改組 賴清德 秉持3原則 盼達成4優先,內閣改組 賴清德 秉持3原則 盼達成4優先目標 新內閣 內閣改組 賴清德 黨團 改選內閣改組 賴清德 秉持3原則 盼達成4優先,32,32_賴清德_調整_改組_內閣
社會弱勢領域,社會弱勢,"Isu hak pemegang kad kredit tidak boleh dipandang rendah 信用卡持卡人的权益绝不能被轻视 
Banyak mekanisme sedia ada seolah-olah lebih melindungi pihak peniaga, sedangkan risiko adalah sebahagian daripada ...",Isu hak pemegang kad kredit tidak boleh dipandang rendah 信用卡持卡人的权益绝不能被轻视 Banyak mekanisme sedia ada seolah olah lebih melindungi pihak peniaga sedangkan risiko adalah sebahagian daripada,信用持有人權利的問題不應被視為低信用卡持卡人的權益絕不能被輕視許多機制可用 好像他們在風險是一部分的一部分一樣保護養老金,3,3_社保_中國_消費_經濟
社會弱勢領域,社會弱勢,"「AI行動內閣2.0」新成員亮相 卓榮泰：快速調整 回應國人期待－民視新聞 
【民視即時新聞】行政院長卓榮泰今天率領新內閣團隊亮相，共有16人異動，他喊話以最快速度整隊。財經組合受矚目，政院秘書長 ...",AI行動內閣2 0 新成員亮相 卓榮泰 快速調整 回應國人期待 民視新聞 民視即時新聞 行政院長卓榮泰今天率領新內閣團隊亮相 共有16人異動 他喊話以最快速度整隊 財經組合受矚目 政院秘書長,AI行動內閣2 0 新成員亮相 卓榮泰 快速調整 回應國人期待 民視新聞 民視即時新聞 行政院長卓榮泰今天率領新內閣團隊亮相 共有16人異動 他喊話以最快速度整隊 財經組合受矚目 政院祕書長,9,9_內閣_0_改組_行政院
社會弱勢領域,社會弱勢,馬車怒吊香港可悲社會，為香港弱勢社群發聲、打氣！💪💪💪💪,馬車怒吊香港可悲社會 為香港弱勢社群發聲 打氣,馬車怒吊香港可悲社會 為香港弱勢社羣發聲 打氣,31,31_澳洲_香港_能量_正
社會弱勢領域,社會弱勢,"Who Benefits Most From Social Equity Initiatives? | Social Issues For Everyone News 
Who Benefits Most From Social Equity Initiatives? In this engaging video, we will dive into the world of social equity initiatives and ...",Who Benefits Most From Social Equity Initiatives Social Issues For Everyone News Who Benefits Most From Social Equity Initiatives In this engaging video we will dive into the world of social equity initiatives and,誰能從社會公平計劃中受益於社會問題為每個人受益於這個引人入勝的視頻中的社會公平倡議最大的新聞 我們將潛入社會公平計劃和,2,2_社會_平等_教育_關
社會弱勢領域,社會弱勢,"破產.綁架.單親媽媽...黃越綏的人生原來這麼灑狗血? ft.黃越綏  @spefellenhuang  |【陪我走一段】 EP17 
「恁祖媽」來《陪我走一段》啦！這集來賓是資深的兩性專家黃越綏老師，她嗆辣敢言的風格，可以說是台灣女性的先驅，連范姐跟 ...",破產 綁架 單親媽媽 黃越綏的人生原來這麼灑狗血 ft 黃越綏 spefellenhuang 陪我走一段 EP17 恁祖媽 來 陪我走一段 啦 這集來賓是資深的兩性專家黃越綏老師 她嗆辣敢言的風格 可以說是台灣女性的先驅 連范姐跟,破產 綁架 單親媽媽 黃越綏的人生原來這麼灑狗血 ft 黃越綏 spefellenhuang 陪我走一段 EP17 恁祖媽 來 陪我走一段 啦 這集來賓是資深的兩性專家黃越綏老師 她嗆辣敢言的風格 可以說是臺灣女性的先驅 連範姐跟,6,6_家人_我_嘅_市場
社會弱勢領域,社會弱勢,"台南安居圓夢屋頂新生 靜思精舍法師送祝福｜大愛新聞 @DaaiWorldNews 
慈濟協助修繕的臺南市北門區錦湖里及蚵寮里民宅完工驗收，靜思精舍德格法師與慈濟志工，送上入厝禮，而承包廠商與區長，眾人 ...",台南安居圓夢屋頂新生 靜思精舍法師送祝福 大愛新聞 DaaiWorldNews 慈濟協助修繕的臺南市北門區錦湖里及蚵寮里民宅完工驗收 靜思精舍德格法師與慈濟志工 送上入厝禮 而承包廠商與區長 眾人,臺南安居圓夢屋頂新生 靜思精舍法師送祝福 大愛新聞 DaaiWorldNews 慈濟協助修繕的臺南市北門區錦湖裏及蚵寮里民宅完工驗收 靜思精舍德格法師與慈濟志工 送上入厝禮 而承包廠商與區長 眾人,0,0_臺_扶_弱勢_南
社會弱勢領域,社會弱勢,"香港安居計畫 獨居老弱居家安檢｜大愛新聞  @DaaiWorldNews 
香港的慈濟志工，今年四月啟動「安居計劃」，希望透過簡單卻實用的家居改善，為長者、獨居者、身心障礙人士等提供更安全、更 ...",香港安居計畫 獨居老弱居家安檢 大愛新聞 DaaiWorldNews 香港的慈濟志工 今年四月啟動 安居計劃 希望透過簡單卻實用的家居改善 為長者 獨居者 身心障礙人士等提供更安全 更,香港安居計畫 獨居老弱居家安檢 大愛新聞 DaaiWorldNews 香港的慈濟志工 今年四月啟動 安居計劃 希望透過簡單卻實用的家居改善 為長者 獨居者 身心障礙人士等提供更安全 更,11,11_安全_長_溫暖_住民
社會弱勢領域,社會弱勢,"What Caused School Funding Inequality In Schools? - Social Issues For Everyone 
What Caused School Funding Inequality In Schools? In this informative video, we will dive into the complex issue of school ...",What Caused School Funding Inequality In Schools Social Issues For Everyone What Caused School Funding Inequality In Schools In this informative video we will dive into the complex issue of school,是什麼造成學校資金不平等的每個人的社會問題 是什麼導致了該信息視頻中學校資金不平等的原因 我們將深入研究學校的複雜問題,2,2_社會_平等_教育_關
社會弱勢領域,社會弱勢,"雲林縣議會攜手嘉邑行善團 共創社福新里程-雲林新聞網 
為促進地方公益事務交流，嘉義市嘉邑行善團理事長鄭秀玉日前率團參訪雲林縣議會，獲議長黃凱偕多位議員熱情接待。雙方就基礎 ...",雲林縣議會攜手嘉邑行善團 共創社福新里程 雲林新聞網 為促進地方公益事務交流 嘉義市嘉邑行善團理事長鄭秀玉日前率團參訪雲林縣議會 獲議長黃凱偕多位議員熱情接待 雙方就基礎,雲林縣議會攜手嘉邑行善團 共創社福新里程 雲林新聞網 為促進地方公益事務交流 嘉義市嘉邑行善團理事長鄭秀玉日前率團參訪雲林縣議會 獲議長黃凱偕多位議員熱情接待 雙方就基礎,0,0_臺_扶_弱勢_南
社會弱勢領域,社會弱勢,"How Does Urban Poverty Impact Access to Education Opportunities? | Social Issues For Everyone News 
How Does Urban Poverty Impact Access to Education Opportunities? In this thought-provoking video, we will discuss the impact of ...",How Does Urban Poverty Impact Access to Education Opportunities Social Issues For Everyone News How Does Urban Poverty Impact Access to Education Opportunities In this thought provoking video we will discuss the impact of,城市貧困如何影響每個人的社會問題社會問題的機會 而城市貧困如何影響這種思想引起的視頻的教育機會 我們將討論的影響,2,2_社會_平等_教育_關
社會弱勢領域,社會弱勢,"Who Benefits the Most From Education Reform? | Social Issues For Everyone News 
Who Benefits the Most From Education Reform? Have you ever thought about the impact of education reform on our society?",Who Benefits the Most From Education Reform Social Issues For Everyone News Who Benefits the Most From Education Reform Have you ever thought about the impact of education reform on our society,誰能從教育改革社會問題中受益最大的每個人 他們從教育改革中受益最多的新聞 您考慮過教育改革對我們社會的影響,2,2_社會_平等_教育_關
社會弱勢領域,社會弱勢,"(AI中英字幕)明尼蘇達州發生駭人槍擊案。美國校園槍擊案件為何爆發式上升？《蕭若元：蕭氏新聞台》2025-08-29 
用謎米香港優惠連結，購買NordVPN兩年計劃，原本額外再送4個月http://nordvpn.com/memehk 俏貓貓超市網站由此 ...",AI中英字幕 明尼蘇達州發生駭人槍擊案 美國校園槍擊案件為何爆發式上升 蕭若元 蕭氏新聞台 2025 08 29 用謎米香港優惠連結 購買NordVPN兩年計劃 原本額外再送4個月 俏貓貓超市網站由此,AI中英字幕 明尼蘇達州發生駭人槍擊案 美國校園槍擊案件為何爆發式上升 蕭若元 蕭氏新聞臺 2025 08 29 用謎米香港優惠連結 購買NordVPN兩年計劃 原本額外再送4個月 俏貓貓超市網站由此,7,7_完整版_直播_啦_找
社會弱勢領域,社會弱勢,"What Role Does Education Play in Reducing Inequality? | Social Issues For Everyone News 
What Role Does Education Play in Reducing Inequality? In this informative video, we will discuss the significant impact education ...",What Role Does Education Play in Reducing Inequality Social Issues For Everyone News What Role Does Education Play in Reducing Inequality In this informative video we will discuss the significant impact education,教育在減少每個人的不平等社會問題方面的作用是什麼新聞的新聞 教育在減少不平等視頻中的角色扮演什麼角色 我們將討論重大影響教育,2,2_社會_平等_教育_關
社會弱勢領域,社會弱勢,"114 08 08 東區公所公益募集活動啟動 社區醫療攜手區公所與企業送營養到家關懷弱勢《視傳媒影音》 
為關懷高齡化社會中因經濟因素無法獲得均衡營養的弱勢族群，台安醫藥股份有限公司今（8）日攜手臺南市東區區公所，聯合桂格與 ...",114 08 08 東區公所公益募集活動啟動 社區醫療攜手區公所與企業送營養到家關懷弱勢 視傳媒影音 為關懷高齡化社會中因經濟因素無法獲得均衡營養的弱勢族群 台安醫藥股份有限公司今 8 日攜手臺南市東區區公所 聯合桂格與,114 08 08 東區公所公益募集活動啟動 社區醫療攜手區公所與企業送營養到家關懷弱勢 視傳媒影音 為關懷高齡化社會中因經濟因素無法獲得均衡營養的弱勢族羣 臺安醫藥股份有限公司今 8 日攜手臺南市東區區公所 聯合桂格與,12,12_營養_公益_公所_物資
社會弱勢領域,社會弱勢,"卓揆率新內閣亮相喊有感施政　賴清德提4個優先為目標 
大罷免失利後，執政團隊啟動內閣改組。行政院長卓榮泰今（28）日親自主持記者會，介紹此次新入閣的16位成員；卓榮泰說，執政 ...",卓揆率新內閣亮相喊有感施政 賴清德提4個優先為目標 大罷免失利後 執政團隊啟動內閣改組 行政院長卓榮泰今 28 日親自主持記者會 介紹此次新入閣的16位成員 卓榮泰說 執政,卓揆率新內閣亮相喊有感施政 賴清德提4個優先為目標 大罷免失利後 執政團隊啟動內閣改組 行政院長卓榮泰今 28 日親自主持記者會 介紹此次新入閣的16位成員 卓榮泰說 執政,9,9_內閣_0_改組_行政院
社會弱勢領域,社會弱勢,"限貸已影響買氣 建議政策保持平穩｜戴德梁行董事總經理顏炳立 ｜ 富比士地產王 
私房觀點家人們~~~是否正在考慮購置房產?或者對於房地產市場的走向有著濃厚的興趣? 想要快速獲得對當前房地產市場的獨到見解 ...",限貸已影響買氣 建議政策保持平穩 戴德梁行董事總經理顏炳立 富比士地產王 私房觀點家人們 是否正在考慮購置房產 或者對於房地產市場的走向有著濃厚的興趣 想要快速獲得對當前房地產市場的獨到見解,限貸已影響買氣 建議政策保持平穩 戴德梁行董事總經理顏炳立 富比士地產王 私房觀點家人們 是否正在考慮購置房產 或者對於房地產市場的走向有著濃厚的興趣 想要快速獲得對當前房地產市場的獨到見解,6,6_家人_我_嘅_市場
社會弱勢領域,社會弱勢,"桃市「食享冰箱」規模再擴大　19間宮廟中元送愛助弱勢 
桃園市19間宮廟及1家慈善基金會捐贈逾1萬2500公斤白米、麵食及物資，分送至全市76處「食享冰箱」據點。截至114年7月底， ...",桃市 食享冰箱 規模再擴大 19間宮廟中元送愛助弱勢 桃園市19間宮廟及1家慈善基金會捐贈逾1萬2500公斤白米 麵食及物資 分送至全市76處 食享冰箱 據點 截至114年7月底,桃市 食享冰箱 規模再擴大 19間宮廟中元送愛助弱勢 桃園市19間宮廟及1家慈善基金會捐贈逾1萬2500公斤白米 麵食及物資 分送至全市76處 食享冰箱 據點 截至114年7月底,16,16_咖啡_善眾_捐贈_李
社會弱勢領域,社會弱勢,"What Are the Main Types of Social Welfare Programs? | Social Issues For Everyone News 
What Are the Main Types of Social Welfare Programs? In this informative video, we will explore the various types of social welfare ...",What Are the Main Types of Social Welfare Programs Social Issues For Everyone News What Are the Main Types of Social Welfare Programs In this informative video we will explore the various types of social welfare,每個人的社會福利計劃社會福利計劃的主要類型是什麼 新聞中的社會福利計劃的主要類型是什麼 我們將探索各種類型的社會福利,2,2_社會_平等_教育_關
社會弱勢領域,社會弱勢,"￼社會工作的目標是什麼？｜社會工作目標｜個人福祉｜社會正義｜人權｜社會功能｜社會福利｜公平平等｜社區發展｜弱勢群體｜政策改革｜ 
社會工作目標#個人福祉#社會正義#人權#社會功能#社會福利#公平平等#社區發展#弱勢群體#政策改革.",社會工作的目標是什麼 社會工作目標 個人福祉 社會正義 人權 社會功能 社會福利 公平平等 社區發展 弱勢群體 政策改革 社會工作目標 個人福祉 社會正義 人權 社會功能 社會福利 公平平等 社區發展 弱勢群體 政策改革,社會工作的目標是什麼 社會工作目標 個人福祉 社會正義 人權 社會功能 社會福利 公平平等 社區發展 弱勢羣體 政策改革 社會工作目標 個人福祉 社會正義 人權 社會功能 社會福利 公平平等 社區發展 弱勢羣體 政策改革,2,2_社會_平等_教育_關
社會弱勢領域,社會弱勢,"【完整版上集】網：之前不是很兇還嗆堅哥滾啦 酸王義川辭政策會執行長？20250828｜#陳琬惠 #蘭萱 #唐湘龍 #萬美玲 #徐弘庭 #凌濤 
訂閱【TVBS戰情室】https://bit.ly/2sDiKcZ 完整版HD集數快速找➔https://bit.ly/2Etctbf 【戰情室上線啦】最真實直播點我 ...",完整版上集 網 之前不是很兇還嗆堅哥滾啦 酸王義川辭政策會執行長 20250828 陳琬惠 蘭萱 唐湘龍 萬美玲 徐弘庭 凌濤 訂閱 TVBS戰情室 完整版HD集數快速找 戰情室上線啦 最真實直播點我,完整版上集 網 之前不是很兇還嗆堅哥滾啦 酸王義川辭政策會執行長 20250828 陳琬惠 蘭萱 唐湘龍 萬美玲 徐弘庭 凌濤 訂閱 TVBS戰情室 完整版HD集數快速找 戰情室上線啦 最真實直播點我,7,7_完整版_直播_啦_找
社會弱勢領域,社會弱勢,"已逾五年｜初一十五 天壬慈善會供素食便當廣結善緣 
已逾五年｜初一十五天壬慈善會供素食便當廣結善緣為了推廣吃素讓更多生命被拯救同時減少碳排的健康觀念社團法人臺南市天壬 ...",已逾五年 初一十五 天壬慈善會供素食便當廣結善緣 已逾五年 初一十五天壬慈善會供素食便當廣結善緣為了推廣吃素讓更多生命被拯救同時減少碳排的健康觀念社團法人臺南市天壬,已逾五年 初一十五 天壬慈善會供素食便當廣結善緣 已逾五年 初一十五天壬慈善會供素食便當廣結善緣為了推廣喫素讓更多生命被拯救同時減少碳排的健康觀念社團法人臺南市天壬,16,16_咖啡_善眾_捐贈_李
社會弱勢領域,社會弱勢,"捐 愛心|百貨業者募捐文具組  號召愛心關懷偏鄉弱勢 
捐愛心|百貨業者募捐文具組號召愛心關懷偏鄉弱勢桃園站前百貨業者從即日起到8/17攜手品牌業者發起愛心文具募集公益活動[中嘉 ...",捐 愛心 百貨業者募捐文具組 號召愛心關懷偏鄉弱勢 捐愛心 百貨業者募捐文具組號召愛心關懷偏鄉弱勢桃園站前百貨業者從即日起到8 17攜手品牌業者發起愛心文具募集公益活動 中嘉,捐 愛心 百貨業者募捐文具組 號召愛心關懷偏鄉弱勢 捐愛心 百貨業者募捐文具組號召愛心關懷偏鄉弱勢桃園站前百貨業者從即日起到8 17攜手品牌業者發起愛心文具募集公益活動 中嘉,0,0_臺_扶_弱勢_南
社會弱勢領域,社會弱勢,"緬甸版我們六個 寺院學校老師提報｜大愛新聞  @DaaiWorldNews 
有些孩子的成長過程，總是充滿波折與挑戰，同樣也是要很努力的面對困境，是在緬甸曼德勒地震災區，慈濟志工幫助一戶人家， ...",緬甸版我們六個 寺院學校老師提報 大愛新聞 DaaiWorldNews 有些孩子的成長過程 總是充滿波折與挑戰 同樣也是要很努力的面對困境 是在緬甸曼德勒地震災區 慈濟志工幫助一戶人家,緬甸版我們六個 寺院學校老師提報 大愛新聞 DaaiWorldNews 有些孩子的成長過程 總是充滿波折與挑戰 同樣也是要很努力的面對困境 是在緬甸曼德勒地震災區 慈濟志工幫助一戶人家,0,0_臺_扶_弱勢_南
社會弱勢領域,社會弱勢,"埔墘福德宮 回饋|長年回饋社會 埔墘福德宮獲市府表揚 
長年回饋社會埔墘福德宮獲市府表揚新北市政府昨天舉辦「新北市好日子愛心大平台」六週年感恩會，邀請企業、個人、宗教及公益 ...",埔墘福德宮 回饋 長年回饋社會 埔墘福德宮獲市府表揚 長年回饋社會埔墘福德宮獲市府表揚新北市政府昨天舉辦 新北市好日子愛心大平台 六週年感恩會 邀請企業 個人 宗教及公益,埔墘福德宮 回饋 長年回饋社會 埔墘福德宮獲市府表揚 長年回饋社會埔墘福德宮獲市府表揚新北市政府昨天舉辦 新北市好日子愛心大平臺 六週年感恩會 邀請企業 個人 宗教及公益,0,0_臺_扶_弱勢_南
社會弱勢領域,社會弱勢,布農部落結合觀光旅遊、山林住宿、產業發展、藝術文化、自然倫理、信仰關懷，致力於偏鄉教育及社會服務，並成立布農文教基金會關懷弱勢族群，結合布農族傳統藝術與文化的布農部落休閒農場。,布農部落結合觀光旅遊 山林住宿 產業發展 藝術文化 自然倫理 信仰關懷 致力於偏鄉教育及社會服務 並成立布農文教基金會關懷弱勢族群 結合布農族傳統藝術與文化的布農部落休閒農場,布農部落結合觀光旅遊 山林住宿 產業發展 藝術文化 自然倫理 信仰關懷 致力於偏鄉教育及社會服務 並成立布農文教基金會關懷弱勢族羣 結合布農族傳統藝術與文化的布農部落休閒農場,0,0_臺_扶_弱勢_南
社會弱勢領域,社會弱勢,"雲林家扶孩童一日小議員 問政初體驗緊張又興奮-雲林新聞網 
雲林縣議長黃凱深耕地方16年，以「把雲林顧好」為初心，長期捐助雲林家扶中心，關注弱勢兒少需求，更將連任選舉補助款全數捐 ...",雲林家扶孩童一日小議員 問政初體驗緊張又興奮 雲林新聞網 雲林縣議長黃凱深耕地方16年 以 把雲林顧好 為初心 長期捐助雲林家扶中心 關注弱勢兒少需求 更將連任選舉補助款全數捐,雲林家扶孩童一日小議員 問政初體驗緊張又興奮 雲林新聞網 雲林縣議長黃凱深耕地方16年 以 把雲林顧好 為初心 長期捐助雲林家扶中心 關注弱勢兒少需求 更將連任選舉補助款全數捐,0,0_臺_扶_弱勢_南
社會弱勢領域,社會弱勢,"清寒獎助｜「東區清寒學童獎助學金」嘉惠逾700位學子 
清寒獎助｜「東區清寒學童獎助學金」嘉惠逾700位學子台南市議員蔡筱薇與康黃金慈善愛心協會攜手舉辦「東區清寒學童獎 ...",清寒獎助 東區清寒學童獎助學金 嘉惠逾700位學子 清寒獎助 東區清寒學童獎助學金 嘉惠逾700位學子台南市議員蔡筱薇與康黃金慈善愛心協會攜手舉辦 東區清寒學童獎,清寒獎助 東區清寒學童獎助學金 嘉惠逾700位學子 清寒獎助 東區清寒學童獎助學金 嘉惠逾700位學子臺南市議員蔡筱薇與康黃金慈善愛心協會攜手舉辦 東區清寒學童獎,0,0_臺_扶_弱勢_南
社會弱勢領域,社會弱勢,"張雅琴挑戰新聞》普發一萬確定！ 政院拍板特別條例預算「5900億元」 
行政院會今（14）日通過《韌性特別條例修正草案》，調高特別預算上限至新台幣5900億元。普發現金的發放時間，調整為特別預算 ...",張雅琴挑戰新聞 普發一萬確定 政院拍板特別條例預算 5900億元 行政院會今 14 日通過 韌性特別條例修正草案 調高特別預算上限至新台幣5900億元 普發現金的發放時間 調整為特別預算,張雅琴挑戰新聞 普發一萬確定 政院拍板特別條例預算 5900億元 行政院會今 14 日通過 韌性特別條例修正草案 調高特別預算上限至新臺幣5900億元 普發現金的發放時間 調整為特別預算,10,10_普發_現金_特別_條例
社會弱勢領域,社會弱勢,"「在電視看到和尚大德長期提供生活困苦的人用餐,覺得很感動…」正德公益義賣活動上,一位女士含淚地說我非常感恩大德!她也當場加入會員.發心行善~善意,從不微小,只要願意開始,涓滴細流,終成大海。 
歡迎踴躍加入正德志義工與愛心會員~(請洽各院) https://www.chengte.org.tw/01/BranchList.aspx ◎線上報名加入正德志 ...",在電視看到和尚大德長期提供生活困苦的人用餐 覺得很感動 正德公益義賣活動上 一位女士含淚地說我非常感恩大德 她也當場加入會員 發心行善 善意 從不微小 只要願意開始 涓滴細流 終成大海 歡迎踴躍加入正德志義工與愛心會員 請洽各院 線上報名加入正德志,在電視看到和尚大德長期提供生活困苦的人用餐 覺得很感動 正德公益義賣活動上 一位女士含淚地說我非常感恩大德 她也當場加入會員 發心行善 善意 從不微小 只要願意開始 涓滴細流 終成大海 歡迎踴躍加入正德志義工與愛心會員 請洽各院 線上報名加入正德志,0,0_臺_扶_弱勢_南
社會弱勢領域,社會弱勢,"普發現金有變數？ 政院抽走5450億特別預算案 | 公視台語台 | 20250807 
行政院會本底今仔日就欲通過規模5450億元的韌性特別預算案，外界關心其中敢有編普發現金的預算，毋過行政院早起臨時抽案， ...",普發現金有變數 政院抽走5450億特別預算案 公視台語台 20250807 行政院會本底今仔日就欲通過規模5450億元的韌性特別預算案 外界關心其中敢有編普發現金的預算 毋過行政院早起臨時抽案,普發現金有變數 政院抽走5450億特別預算案 公視臺語臺 20250807 行政院會本底今仔日就欲通過規模5450億元的韌性特別預算案 外界關心其中敢有編普發現金的預算 毋過行政院早起臨時抽案,10,10_普發_現金_特別_條例
社會弱勢領域,社會弱勢,"滾進人心 
現今的社會中，身為學生的我們該如何幫助弱勢團體呢？ 如果你也有興趣不方一起看下去吧心路基金會官網： ...",滾進人心 現今的社會中 身為學生的我們該如何幫助弱勢團體呢 如果你也有興趣不方一起看下去吧心路基金會官網,滾進人心 現今的社會中 身為學生的我們該如何幫助弱勢團體呢 如果你也有興趣不方一起看下去吧心路基金會官網,0,0_臺_扶_弱勢_南
社會弱勢領域,社會弱勢,"今年募款困難 北家扶頒高中職大專助學金-新永安新聞 
北台南家扶中心推動助學希望工程持續為弱勢孩子提供支持日前頒發大專和高中職的助學金並且感謝社會各界的支持而現在資金還有 ...",今年募款困難 北家扶頒高中職大專助學金 新永安新聞 北台南家扶中心推動助學希望工程持續為弱勢孩子提供支持日前頒發大專和高中職的助學金並且感謝社會各界的支持而現在資金還有,今年募款困難 北家扶頒高中職大專助學金 新永安新聞 北臺南家扶中心推動助學希望工程持續為弱勢孩子提供支持日前頒發大專和高中職的助學金並且感謝社會各界的支持而現在資金還有,0,0_臺_扶_弱勢_南
